Date,Time,Pair,Price
10/06/2022,10:52:30,WBTC/USD,20021.17
10/06/2022,10:52:31,WBTC/USD,20020.56
10/06/2022,10:52:32,WBTC/USD,20021.29193997
10/06/2022,10:52:33,WBTC/USD,20021.15
10/06/2022,10:52:34,WBTC/USD,20021.25
10/06/2022,10:52:36,WBTC/USD,20020.79
10/06/2022,10:52:37,WBTC/USD,20020.88
10/06/2022,10:52:38,WBTC/USD,20020.91
10/06/2022,10:52:39,WBTC/USD,20020.53
10/06/2022,10:52:40,WBTC/USD,20021.0
10/06/2022,10:52:41,WBTC/USD,20021.0
10/06/2022,10:52:42,WBTC/USD,20021.0
10/06/2022,10:52:43,WBTC/USD,20021.0
10/06/2022,10:52:44,WBTC/USD,20021.0
10/06/2022,10:52:45,WBTC/USD,20021.0
10/06/2022,10:52:46,WBTC/USD,20021.0
10/06/2022,10:52:47,WBTC/USD,20021.0
10/06/2022,10:52:48,WBTC/USD,20021.0
10/06/2022,10:52:49,WBTC/USD,20021.0
10/06/2022,10:52:50,WBTC/USD,20021.0
10/06/2022,10:52:51,WBTC/USD,20021.0
10/06/2022,10:52:52,WBTC/USD,20022.0
10/06/2022,10:52:53,WBTC/USD,20022.0
10/06/2022,10:52:54,WBTC/USD,20022.0
10/06/2022,10:52:55,WBTC/USD,20022.0
10/06/2022,10:52:56,WBTC/USD,20022.0
10/06/2022,10:52:57,WBTC/USD,20022.0
10/06/2022,10:52:58,WBTC/USD,20022.0
10/06/2022,10:52:59,WBTC/USD,20022.0
10/06/2022,10:53:00,WBTC/USD,20021.0
10/06/2022,10:53:01,WBTC/USD,20021.0
10/06/2022,10:53:02,WBTC/USD,20021.0
10/06/2022,10:53:03,WBTC/USD,20022.0
10/06/2022,10:53:04,WBTC/USD,20022.0
10/06/2022,10:53:06,WBTC/USD,20022.0
10/06/2022,10:53:07,WBTC/USD,20022.0
10/06/2022,10:53:07,WBTC/USD,20022.0
10/06/2022,10:53:09,WBTC/USD,20022.0
10/06/2022,10:53:10,WBTC/USD,20022.0
10/06/2022,10:53:11,WBTC/USD,20022.0
10/06/2022,10:53:12,WBTC/USD,20022.0
10/06/2022,10:53:13,WBTC/USD,20022.0
10/06/2022,10:53:14,WBTC/USD,20022.0
10/06/2022,10:53:15,WBTC/USD,20022.0
10/06/2022,10:53:16,WBTC/USD,20022.0
10/06/2022,10:53:18,WBTC/USD,20022.0
10/06/2022,10:53:19,WBTC/USD,20021.0
10/06/2022,10:53:20,WBTC/USD,20021.0
10/06/2022,10:53:21,WBTC/USD,20021.0
10/06/2022,10:53:22,WBTC/USD,20021.0
10/06/2022,10:53:23,WBTC/USD,20021.0
10/06/2022,10:53:24,WBTC/USD,20021.0
10/06/2022,10:53:26,WBTC/USD,20021.0
10/06/2022,10:53:27,WBTC/USD,20021.0
10/06/2022,10:53:28,WBTC/USD,20021.0
10/06/2022,10:53:29,WBTC/USD,20021.0
10/06/2022,10:53:30,WBTC/USD,20021.0
10/06/2022,10:53:31,WBTC/USD,20021.0
10/06/2022,10:53:33,WBTC/USD,20021.0
10/06/2022,10:53:34,WBTC/USD,20021.0
10/06/2022,10:53:35,WBTC/USD,20021.0
10/06/2022,10:53:36,WBTC/USD,20021.0
10/06/2022,10:53:37,WBTC/USD,20021.0
10/06/2022,10:53:38,WBTC/USD,20021.0
10/06/2022,10:53:39,WBTC/USD,20021.0
10/06/2022,10:53:41,WBTC/USD,20021.0
10/06/2022,10:53:42,WBTC/USD,20021.0
10/06/2022,10:53:43,WBTC/USD,20021.0
10/06/2022,10:53:44,WBTC/USD,20021.0
10/06/2022,10:53:45,WBTC/USD,20021.0
10/06/2022,10:53:46,WBTC/USD,20021.0
10/06/2022,10:53:47,WBTC/USD,20021.0
10/06/2022,10:53:48,WBTC/USD,20021.0
10/06/2022,10:53:49,WBTC/USD,20021.0
10/06/2022,10:53:51,WBTC/USD,20021.0
10/06/2022,10:53:51,WBTC/USD,20021.0
10/06/2022,10:53:52,WBTC/USD,20021.0
10/06/2022,10:53:53,WBTC/USD,20021.0
10/06/2022,10:53:55,WBTC/USD,20020.0
10/06/2022,10:53:56,WBTC/USD,20021.0
10/06/2022,10:53:57,WBTC/USD,20021.0
10/06/2022,10:53:58,WBTC/USD,20021.0
10/06/2022,10:53:59,WBTC/USD,20021.0
10/06/2022,10:54:00,WBTC/USD,20016.0
10/06/2022,10:54:01,WBTC/USD,20021.0
10/06/2022,10:54:02,WBTC/USD,20021.0
10/06/2022,10:54:03,WBTC/USD,20021.0
10/06/2022,10:54:05,WBTC/USD,20021.0
10/06/2022,10:54:06,WBTC/USD,20015.0
10/06/2022,10:54:07,WBTC/USD,20021.0
10/06/2022,10:54:08,WBTC/USD,20021.0
10/06/2022,10:54:09,WBTC/USD,20021.0
10/06/2022,10:54:10,WBTC/USD,20017.0
10/06/2022,10:54:11,WBTC/USD,20017.0
10/06/2022,10:54:12,WBTC/USD,20017.0
10/06/2022,10:54:13,WBTC/USD,20017.0
10/06/2022,10:54:14,WBTC/USD,20015.0
10/06/2022,10:54:16,WBTC/USD,20015.0
10/06/2022,10:54:17,WBTC/USD,20015.0
10/06/2022,10:54:18,WBTC/USD,20015.0
10/06/2022,10:54:19,WBTC/USD,20015.0
10/06/2022,10:54:20,WBTC/USD,20015.0
10/06/2022,10:54:21,WBTC/USD,20015.0
10/06/2022,10:54:22,WBTC/USD,20015.0
10/06/2022,10:54:23,WBTC/USD,20015.0
10/06/2022,10:54:24,WBTC/USD,20015.0
10/06/2022,10:54:25,WBTC/USD,20015.0
10/06/2022,10:54:27,WBTC/USD,20015.0
10/06/2022,10:54:28,WBTC/USD,20015.0
10/06/2022,10:54:29,WBTC/USD,20015.0
10/06/2022,10:54:30,WBTC/USD,20016.0
10/06/2022,10:54:31,WBTC/USD,20016.0
10/06/2022,10:54:32,WBTC/USD,20016.0
10/06/2022,10:54:33,WBTC/USD,20016.0
10/06/2022,10:54:34,WBTC/USD,20016.0
10/06/2022,10:54:35,WBTC/USD,20015.0
10/06/2022,10:54:37,WBTC/USD,20016.0
10/06/2022,10:54:38,WBTC/USD,20016.0
10/06/2022,10:54:39,WBTC/USD,20016.0
10/06/2022,10:54:40,WBTC/USD,20016.0
10/06/2022,10:54:41,WBTC/USD,20016.0
10/06/2022,10:54:42,WBTC/USD,20016.0
10/06/2022,10:54:44,WBTC/USD,20016.0
10/06/2022,10:54:45,WBTC/USD,20016.0
10/06/2022,10:54:46,WBTC/USD,20016.0
10/06/2022,10:54:47,WBTC/USD,20016.0
10/06/2022,10:54:48,WBTC/USD,20016.0
10/06/2022,10:54:49,WBTC/USD,20015.0
10/06/2022,10:54:50,WBTC/USD,20015.0
10/06/2022,10:54:51,WBTC/USD,20015.0
10/06/2022,10:54:52,WBTC/USD,20015.0
10/06/2022,10:54:54,WBTC/USD,20015.0
10/06/2022,10:54:55,WBTC/USD,20015.0
10/06/2022,10:54:56,WBTC/USD,20015.0
10/06/2022,10:54:57,WBTC/USD,20015.0
10/06/2022,10:54:59,WBTC/USD,20015.0
10/06/2022,10:54:59,WBTC/USD,20015.0
10/06/2022,10:55:01,WBTC/USD,20015.0
10/06/2022,10:55:02,WBTC/USD,20014.0
10/06/2022,10:55:03,WBTC/USD,20014.0
10/06/2022,10:55:04,WBTC/USD,20014.0
10/06/2022,10:55:05,WBTC/USD,20014.0
10/06/2022,10:55:06,WBTC/USD,20014.0
10/06/2022,10:55:08,WBTC/USD,20014.0
10/06/2022,10:55:09,WBTC/USD,20014.0
10/06/2022,10:55:10,WBTC/USD,20014.0
10/06/2022,10:55:11,WBTC/USD,20014.0
10/06/2022,10:55:12,WBTC/USD,20014.0
10/06/2022,10:55:13,WBTC/USD,20014.0
10/06/2022,10:55:14,WBTC/USD,20014.0
10/06/2022,10:55:16,WBTC/USD,20014.0
10/06/2022,10:55:17,WBTC/USD,20013.0
10/06/2022,10:55:18,WBTC/USD,20014.0
10/06/2022,10:55:19,WBTC/USD,20014.0
10/06/2022,10:55:20,WBTC/USD,20014.0
10/06/2022,10:55:21,WBTC/USD,20014.0
10/06/2022,10:55:23,WBTC/USD,20014.0
10/06/2022,10:55:24,WBTC/USD,20014.0
10/06/2022,10:55:25,WBTC/USD,20014.0
10/06/2022,10:55:26,WBTC/USD,20014.0
10/06/2022,10:55:27,WBTC/USD,20014.0
10/06/2022,10:55:28,WBTC/USD,20014.0
10/06/2022,10:55:30,WBTC/USD,20014.0
10/06/2022,10:55:31,WBTC/USD,20013.0
10/06/2022,10:55:32,WBTC/USD,20013.0
10/06/2022,10:55:33,WBTC/USD,20013.0
10/06/2022,10:55:34,WBTC/USD,20013.0
10/06/2022,10:55:35,WBTC/USD,20013.0
10/06/2022,10:55:36,WBTC/USD,20013.0
10/06/2022,10:55:37,WBTC/USD,20013.0
10/06/2022,10:55:38,WBTC/USD,20013.0
10/06/2022,10:55:39,WBTC/USD,20013.0
10/06/2022,10:55:40,WBTC/USD,20013.0
10/06/2022,10:55:41,WBTC/USD,20013.0
10/06/2022,10:55:42,WBTC/USD,20013.0
10/06/2022,10:55:44,WBTC/USD,20013.0
10/06/2022,10:55:45,WBTC/USD,20013.0
10/06/2022,10:55:46,WBTC/USD,20013.0
10/06/2022,10:55:48,WBTC/USD,20013.0
10/06/2022,10:55:49,WBTC/USD,20014.0
10/06/2022,10:55:50,WBTC/USD,20014.0
10/06/2022,10:55:51,WBTC/USD,20014.0
10/06/2022,10:55:52,WBTC/USD,20014.0
10/06/2022,10:55:53,WBTC/USD,20014.0
10/06/2022,10:55:54,WBTC/USD,20014.0
10/06/2022,10:55:55,WBTC/USD,20014.0
10/06/2022,10:55:56,WBTC/USD,20014.0
10/06/2022,10:55:57,WBTC/USD,20014.0
10/06/2022,10:55:58,WBTC/USD,20014.0
10/06/2022,10:55:59,WBTC/USD,20014.0
10/06/2022,10:56:00,WBTC/USD,20014.0
10/06/2022,10:56:02,WBTC/USD,20014.0
10/06/2022,10:56:03,WBTC/USD,20014.0
10/06/2022,10:56:04,WBTC/USD,20014.0
10/06/2022,10:56:05,WBTC/USD,20014.0
10/06/2022,10:56:06,WBTC/USD,20014.0
10/06/2022,10:56:07,WBTC/USD,20014.0
10/06/2022,10:56:08,WBTC/USD,20014.0
10/06/2022,10:56:09,WBTC/USD,20014.0
10/06/2022,10:56:10,WBTC/USD,20014.0
10/06/2022,10:56:12,WBTC/USD,20014.0
10/06/2022,10:56:13,WBTC/USD,20014.0
10/06/2022,10:56:14,WBTC/USD,20014.0
10/06/2022,10:56:15,WBTC/USD,20013.0
10/06/2022,10:56:17,WBTC/USD,20010.0
10/06/2022,10:56:18,WBTC/USD,20013.0
10/06/2022,10:56:19,WBTC/USD,20013.0
10/06/2022,10:56:20,WBTC/USD,20013.0
10/06/2022,10:56:21,WBTC/USD,20013.0
10/06/2022,10:56:22,WBTC/USD,20013.0
10/06/2022,10:56:23,WBTC/USD,20013.0
10/06/2022,10:56:24,WBTC/USD,20013.0
10/06/2022,10:56:25,WBTC/USD,20013.0
10/06/2022,10:56:26,WBTC/USD,20013.0
10/06/2022,10:56:27,WBTC/USD,20009.0
10/06/2022,10:56:28,WBTC/USD,20009.0
10/06/2022,10:56:29,WBTC/USD,20009.0
10/06/2022,10:56:31,WBTC/USD,20009.0
10/06/2022,10:56:32,WBTC/USD,20009.0
10/06/2022,10:56:33,WBTC/USD,20009.0
10/06/2022,10:56:34,WBTC/USD,20009.0
10/06/2022,10:56:35,WBTC/USD,20009.0
10/06/2022,10:56:37,WBTC/USD,20010.06
10/06/2022,10:56:38,WBTC/USD,20009.0
10/06/2022,10:56:39,WBTC/USD,20009.0
10/06/2022,10:56:40,WBTC/USD,20009.0
10/06/2022,10:56:41,WBTC/USD,20009.0
10/06/2022,10:56:43,WBTC/USD,20010.33
10/06/2022,10:56:44,WBTC/USD,20010.78
10/06/2022,10:56:45,WBTC/USD,20010.6
10/06/2022,10:56:46,WBTC/USD,20011.21
10/06/2022,10:56:47,WBTC/USD,20011.76
10/06/2022,10:56:48,WBTC/USD,20011.13
10/06/2022,10:56:49,WBTC/USD,20012.0
10/06/2022,10:56:51,WBTC/USD,20012.0
10/06/2022,10:56:52,WBTC/USD,20012.0
10/06/2022,10:56:53,WBTC/USD,20012.0
10/06/2022,10:56:54,WBTC/USD,20012.0
10/06/2022,10:56:55,WBTC/USD,20011.0
10/06/2022,10:56:56,WBTC/USD,20011.0
10/06/2022,10:56:57,WBTC/USD,20011.0
10/06/2022,10:56:58,WBTC/USD,20012.0
10/06/2022,10:56:59,WBTC/USD,20011.0
10/06/2022,10:57:00,WBTC/USD,20011.0
10/06/2022,10:57:02,WBTC/USD,20011.0
10/06/2022,10:57:03,WBTC/USD,20011.0
10/06/2022,10:57:04,WBTC/USD,20012.0
10/06/2022,10:57:05,WBTC/USD,20012.0
10/06/2022,10:57:06,WBTC/USD,20012.0
10/06/2022,10:57:07,WBTC/USD,20012.0
10/06/2022,10:57:08,WBTC/USD,20012.0
10/06/2022,10:57:09,WBTC/USD,20012.0
10/06/2022,10:57:10,WBTC/USD,20012.0
10/06/2022,10:57:11,WBTC/USD,20012.0
10/06/2022,10:57:13,WBTC/USD,20012.0
10/06/2022,10:57:14,WBTC/USD,20012.0
10/06/2022,10:57:15,WBTC/USD,20012.0
10/06/2022,10:57:16,WBTC/USD,20012.0
10/06/2022,10:57:17,WBTC/USD,20012.0
10/06/2022,10:57:18,WBTC/USD,20012.0
10/06/2022,10:57:19,WBTC/USD,20012.0
10/06/2022,10:57:20,WBTC/USD,20012.0
10/06/2022,10:57:22,WBTC/USD,20012.4
10/06/2022,10:57:23,WBTC/USD,20012.0
10/06/2022,10:57:24,WBTC/USD,20012.0
10/06/2022,10:57:25,WBTC/USD,20012.0
10/06/2022,10:57:26,WBTC/USD,20012.0
10/06/2022,10:57:27,WBTC/USD,20012.62
10/06/2022,10:57:29,WBTC/USD,20012.0
10/06/2022,10:57:29,WBTC/USD,20012.0
10/06/2022,10:57:30,WBTC/USD,20012.0
10/06/2022,10:57:32,WBTC/USD,20012.0
10/06/2022,10:57:33,WBTC/USD,20012.0
10/06/2022,10:57:33,WBTC/USD,20012.0
10/06/2022,10:57:35,WBTC/USD,20012.48
10/06/2022,10:57:36,WBTC/USD,20012.38
10/06/2022,10:57:37,WBTC/USD,20013.31
10/06/2022,10:57:38,WBTC/USD,20012.74
10/06/2022,10:57:39,WBTC/USD,20013.2
10/06/2022,10:57:40,WBTC/USD,20013.19
10/06/2022,10:57:41,WBTC/USD,20013.2
10/06/2022,10:57:43,WBTC/USD,20012.58
10/06/2022,10:57:44,WBTC/USD,20012.44
10/06/2022,10:57:45,WBTC/USD,20012.71
10/06/2022,10:57:46,WBTC/USD,20012.47
10/06/2022,10:57:47,WBTC/USD,20013.44
10/06/2022,10:57:48,WBTC/USD,20012.32
10/06/2022,10:57:49,WBTC/USD,20016.0
10/06/2022,10:57:50,WBTC/USD,20016.0
10/06/2022,10:57:51,WBTC/USD,20016.0
10/06/2022,10:57:52,WBTC/USD,20016.0
10/06/2022,10:57:53,WBTC/USD,20016.0
10/06/2022,10:57:55,WBTC/USD,20016.0
10/06/2022,10:57:56,WBTC/USD,20016.0
10/06/2022,10:57:57,WBTC/USD,20016.0
10/06/2022,10:57:58,WBTC/USD,20016.0
10/06/2022,10:57:59,WBTC/USD,20016.0
10/06/2022,10:58:00,WBTC/USD,20015.0
10/06/2022,10:58:01,WBTC/USD,20016.0
10/06/2022,10:58:02,WBTC/USD,20016.0
10/06/2022,10:58:03,WBTC/USD,20016.0
10/06/2022,10:58:04,WBTC/USD,20016.0
10/06/2022,10:58:05,WBTC/USD,20016.0
10/06/2022,10:58:07,WBTC/USD,20016.0
10/06/2022,10:58:08,WBTC/USD,20016.0
10/06/2022,10:58:09,WBTC/USD,20016.0
10/06/2022,10:58:10,WBTC/USD,20016.0
10/06/2022,10:58:11,WBTC/USD,20016.0
10/06/2022,10:58:12,WBTC/USD,20016.0
10/06/2022,10:58:13,WBTC/USD,20015.0
10/06/2022,10:58:14,WBTC/USD,20015.0
10/06/2022,10:58:15,WBTC/USD,20015.0
10/06/2022,10:58:16,WBTC/USD,20015.0
10/06/2022,10:58:17,WBTC/USD,20015.0
10/06/2022,10:58:18,WBTC/USD,20015.0
10/06/2022,10:58:19,WBTC/USD,20016.0
10/06/2022,10:58:20,WBTC/USD,20016.0
10/06/2022,10:58:21,WBTC/USD,20015.0
10/06/2022,10:58:23,WBTC/USD,20016.0
10/06/2022,10:58:24,WBTC/USD,20016.0
10/06/2022,10:58:25,WBTC/USD,20016.0
10/06/2022,10:58:26,WBTC/USD,20016.0
10/06/2022,10:58:27,WBTC/USD,20016.0
10/06/2022,10:58:28,WBTC/USD,20016.0
10/06/2022,10:58:29,WBTC/USD,20016.0
10/06/2022,10:58:30,WBTC/USD,20016.0
10/06/2022,10:58:31,WBTC/USD,20016.0
10/06/2022,10:58:32,WBTC/USD,20016.0
10/06/2022,10:58:33,WBTC/USD,20016.0
10/06/2022,10:58:34,WBTC/USD,20015.0
10/06/2022,10:58:35,WBTC/USD,20015.0
10/06/2022,10:58:36,WBTC/USD,20017.0
10/06/2022,10:58:37,WBTC/USD,20015.68
10/06/2022,10:58:38,WBTC/USD,20015.68
10/06/2022,10:58:39,WBTC/USD,20015.67
10/06/2022,10:58:40,WBTC/USD,20016.0
10/06/2022,10:58:41,WBTC/USD,20016.0
10/06/2022,10:58:42,WBTC/USD,20016.0
10/06/2022,10:58:43,WBTC/USD,20016.0
10/06/2022,10:58:44,WBTC/USD,20016.0
10/06/2022,10:58:45,WBTC/USD,20016.0
10/06/2022,10:58:46,WBTC/USD,20015.0
10/06/2022,10:58:47,WBTC/USD,20015.23
10/06/2022,10:58:49,WBTC/USD,20019.0
10/06/2022,10:58:50,WBTC/USD,20015.0
10/06/2022,10:58:51,WBTC/USD,20018.0
10/06/2022,10:58:52,WBTC/USD,20015.0
10/06/2022,10:58:53,WBTC/USD,20015.0
10/06/2022,10:58:54,WBTC/USD,20015.0
10/06/2022,10:58:56,WBTC/USD,20015.0
10/06/2022,10:58:57,WBTC/USD,20015.0
10/06/2022,10:58:58,WBTC/USD,20015.0
10/06/2022,10:58:59,WBTC/USD,20015.0
10/06/2022,10:59:00,WBTC/USD,20015.0
10/06/2022,10:59:01,WBTC/USD,20018.0
10/06/2022,10:59:02,WBTC/USD,20018.0
10/06/2022,10:59:03,WBTC/USD,20018.0
10/06/2022,10:59:04,WBTC/USD,20018.0
10/06/2022,10:59:05,WBTC/USD,20018.0
10/06/2022,10:59:06,WBTC/USD,20018.0
10/06/2022,10:59:08,WBTC/USD,20018.0
10/06/2022,10:59:09,WBTC/USD,20018.0
10/06/2022,10:59:10,WBTC/USD,20018.0
10/06/2022,10:59:11,WBTC/USD,20018.0
10/06/2022,10:59:12,WBTC/USD,20018.0
10/06/2022,10:59:13,WBTC/USD,20018.0
10/06/2022,10:59:17,WBTC/USD,20018.0
10/06/2022,10:59:18,WBTC/USD,20018.0
10/06/2022,10:59:19,WBTC/USD,20018.0
10/06/2022,10:59:20,WBTC/USD,20018.0
10/06/2022,10:59:21,WBTC/USD,20018.01
10/06/2022,10:59:22,WBTC/USD,20018.0
10/06/2022,10:59:24,WBTC/USD,20019.0
10/06/2022,10:59:25,WBTC/USD,20018.0
10/06/2022,10:59:26,WBTC/USD,20018.0
10/06/2022,10:59:27,WBTC/USD,20018.0
10/06/2022,10:59:28,WBTC/USD,20018.0
10/06/2022,10:59:29,WBTC/USD,20018.97
10/06/2022,10:59:30,WBTC/USD,20018.62
10/06/2022,10:59:31,WBTC/USD,20018.6
10/06/2022,10:59:32,WBTC/USD,20019.0
10/06/2022,10:59:33,WBTC/USD,20019.0
10/06/2022,10:59:35,WBTC/USD,20019.0
10/06/2022,10:59:36,WBTC/USD,20019.0
10/06/2022,10:59:37,WBTC/USD,20019.0
10/06/2022,10:59:38,WBTC/USD,20018.26
10/06/2022,10:59:39,WBTC/USD,20018.26
10/06/2022,10:59:41,WBTC/USD,20021.0
10/06/2022,10:59:42,WBTC/USD,20021.0
10/06/2022,10:59:43,WBTC/USD,20021.0
10/06/2022,10:59:44,WBTC/USD,20021.0
10/06/2022,10:59:45,WBTC/USD,20021.0
10/06/2022,10:59:47,WBTC/USD,20021.0
10/06/2022,10:59:48,WBTC/USD,20021.0
10/06/2022,10:59:48,WBTC/USD,20021.0
10/06/2022,10:59:50,WBTC/USD,20021.0
10/06/2022,10:59:50,WBTC/USD,20021.0
10/06/2022,10:59:51,WBTC/USD,20021.0
10/06/2022,10:59:52,WBTC/USD,20021.0
10/06/2022,10:59:53,WBTC/USD,20021.0
10/06/2022,10:59:55,WBTC/USD,20021.0
10/06/2022,10:59:56,WBTC/USD,20020.0
10/06/2022,10:59:57,WBTC/USD,20021.0
10/06/2022,10:59:58,WBTC/USD,20021.0
10/06/2022,10:59:59,WBTC/USD,20021.0
10/06/2022,11:00:00,WBTC/USD,20021.0
10/06/2022,11:00:01,WBTC/USD,20021.0
10/06/2022,11:00:02,WBTC/USD,20021.0
10/06/2022,11:00:03,WBTC/USD,20021.0
10/06/2022,11:00:04,WBTC/USD,20023.73343711
10/06/2022,11:00:05,WBTC/USD,20021.0
10/06/2022,11:00:06,WBTC/USD,20021.0
10/06/2022,11:00:07,WBTC/USD,20021.0
10/06/2022,11:00:08,WBTC/USD,20021.0
10/06/2022,11:00:09,WBTC/USD,20021.0
10/06/2022,11:00:10,WBTC/USD,20020.96
10/06/2022,11:00:11,WBTC/USD,20021.1
10/06/2022,11:00:12,WBTC/USD,20021.69
10/06/2022,11:00:14,WBTC/USD,20023.73343711
10/06/2022,11:00:15,WBTC/USD,20023.73343711
10/06/2022,11:00:16,WBTC/USD,20023.73343711
10/06/2022,11:00:17,WBTC/USD,20023.73343711
10/06/2022,11:00:18,WBTC/USD,20020.13
10/06/2022,11:00:19,WBTC/USD,20020.0
10/06/2022,11:00:20,WBTC/USD,20020.0
10/06/2022,11:00:21,WBTC/USD,20020.0
10/06/2022,11:00:22,WBTC/USD,20020.0
10/06/2022,11:00:24,WBTC/USD,20023.73343711
10/06/2022,11:00:25,WBTC/USD,20023.73343711
10/06/2022,11:00:26,WBTC/USD,20024.0
10/06/2022,11:00:27,WBTC/USD,20024.0
10/06/2022,11:00:28,WBTC/USD,20024.0
10/06/2022,11:00:29,WBTC/USD,20024.0
10/06/2022,11:00:30,WBTC/USD,20024.0
10/06/2022,11:00:31,WBTC/USD,20024.0
10/06/2022,11:00:32,WBTC/USD,20024.0
10/06/2022,11:00:33,WBTC/USD,20024.0
10/06/2022,11:00:34,WBTC/USD,20023.0
10/06/2022,11:00:35,WBTC/USD,20022.0
10/06/2022,11:00:36,WBTC/USD,20024.0
10/06/2022,11:00:37,WBTC/USD,20023.0
10/06/2022,11:00:38,WBTC/USD,20023.0
10/06/2022,11:00:39,WBTC/USD,20023.0
10/06/2022,11:00:41,WBTC/USD,20023.0
10/06/2022,11:00:42,WBTC/USD,20023.0
10/06/2022,11:00:43,WBTC/USD,20023.0
10/06/2022,11:00:44,WBTC/USD,20023.0
10/06/2022,11:00:45,WBTC/USD,20023.0
10/06/2022,11:00:46,WBTC/USD,20023.0
10/06/2022,11:00:47,WBTC/USD,20022.0
10/06/2022,11:00:48,WBTC/USD,20022.0
10/06/2022,11:00:50,WBTC/USD,20022.0
10/06/2022,11:00:51,WBTC/USD,20022.0
10/06/2022,11:00:51,WBTC/USD,20022.0
10/06/2022,11:00:52,WBTC/USD,20022.0
10/06/2022,11:00:53,WBTC/USD,20022.0
10/06/2022,11:00:54,WBTC/USD,20019.0
10/06/2022,11:00:55,WBTC/USD,20019.0
10/06/2022,11:00:56,WBTC/USD,20019.0
10/06/2022,11:00:57,WBTC/USD,20019.0
10/06/2022,11:00:59,WBTC/USD,20019.0
10/06/2022,11:01:00,WBTC/USD,20015.0
10/06/2022,11:01:01,WBTC/USD,20015.0
10/06/2022,11:01:02,WBTC/USD,20015.0
10/06/2022,11:01:04,WBTC/USD,20015.0
10/06/2022,11:01:05,WBTC/USD,20015.0
10/06/2022,11:01:06,WBTC/USD,20015.0
10/06/2022,11:01:07,WBTC/USD,20015.0
10/06/2022,11:01:08,WBTC/USD,20015.0
10/06/2022,11:01:09,WBTC/USD,20015.0
10/06/2022,11:01:10,WBTC/USD,20015.0
10/06/2022,11:01:12,WBTC/USD,20015.0
10/06/2022,11:01:13,WBTC/USD,20015.0
10/06/2022,11:01:14,WBTC/USD,20015.0
10/06/2022,11:01:15,WBTC/USD,20015.0
10/06/2022,11:01:16,WBTC/USD,20015.0
10/06/2022,11:01:17,WBTC/USD,20014.0
10/06/2022,11:01:18,WBTC/USD,20014.0
10/06/2022,11:01:20,WBTC/USD,20014.0
10/06/2022,11:01:21,WBTC/USD,20014.0
10/06/2022,11:01:21,WBTC/USD,20014.0
10/06/2022,11:01:23,WBTC/USD,20014.0
10/06/2022,11:01:24,WBTC/USD,20016.0
10/06/2022,11:01:25,WBTC/USD,20014.0
10/06/2022,11:01:26,WBTC/USD,20014.0
10/06/2022,11:01:27,WBTC/USD,20015.19
10/06/2022,11:01:29,WBTC/USD,20014.0
10/06/2022,11:01:29,WBTC/USD,20014.0
10/06/2022,11:01:31,WBTC/USD,20014.0
10/06/2022,11:01:32,WBTC/USD,20014.0
10/06/2022,11:01:33,WBTC/USD,20016.0
10/06/2022,11:01:34,WBTC/USD,20014.0
10/06/2022,11:01:34,WBTC/USD,20014.0
10/06/2022,11:01:36,WBTC/USD,20014.0
10/06/2022,11:01:36,WBTC/USD,20014.0
10/06/2022,11:01:37,WBTC/USD,20014.0
10/06/2022,11:01:38,WBTC/USD,20016.0
10/06/2022,11:01:40,WBTC/USD,20016.0
10/06/2022,11:01:41,WBTC/USD,20016.0
10/06/2022,11:01:42,WBTC/USD,20016.0
10/06/2022,11:01:43,WBTC/USD,20016.0
10/06/2022,11:01:44,WBTC/USD,20016.0
10/06/2022,11:01:45,WBTC/USD,20016.0
10/06/2022,11:01:46,WBTC/USD,20016.0
10/06/2022,11:01:47,WBTC/USD,20016.0
10/06/2022,11:01:48,WBTC/USD,20016.0
10/06/2022,11:01:49,WBTC/USD,20016.0
10/06/2022,11:01:50,WBTC/USD,20016.0
10/06/2022,11:01:51,WBTC/USD,20016.0
10/06/2022,11:01:53,WBTC/USD,20016.0
10/06/2022,11:01:53,WBTC/USD,20016.0
10/06/2022,11:01:55,WBTC/USD,20016.0
10/06/2022,11:01:56,WBTC/USD,20016.0
10/06/2022,11:01:57,WBTC/USD,20016.0
10/06/2022,11:01:58,WBTC/USD,20016.0
10/06/2022,11:01:59,WBTC/USD,20016.0
10/06/2022,11:02:00,WBTC/USD,20016.0
10/06/2022,11:02:01,WBTC/USD,20016.0
10/06/2022,11:02:02,WBTC/USD,20016.0
10/06/2022,11:02:03,WBTC/USD,20016.0
10/06/2022,11:02:04,WBTC/USD,20016.0
10/06/2022,11:02:06,WBTC/USD,20015.0
10/06/2022,11:02:07,WBTC/USD,20015.0
10/06/2022,11:02:08,WBTC/USD,20015.0
10/06/2022,11:02:09,WBTC/USD,20015.0
10/06/2022,11:02:10,WBTC/USD,20015.0
10/06/2022,11:02:11,WBTC/USD,20015.0
10/06/2022,11:02:13,WBTC/USD,20015.0
10/06/2022,11:02:14,WBTC/USD,20015.0
10/06/2022,11:02:15,WBTC/USD,20015.0
10/06/2022,11:02:17,WBTC/USD,20015.0
10/06/2022,11:02:18,WBTC/USD,20015.0
10/06/2022,11:02:19,WBTC/USD,20015.0
10/06/2022,11:02:20,WBTC/USD,20015.0
10/06/2022,11:02:21,WBTC/USD,20015.0
10/06/2022,11:02:22,WBTC/USD,20015.0
10/06/2022,11:02:23,WBTC/USD,20015.17988551
